$wmc,$dit,$noc,$cbo,$rfc,$lcom,$ca,$ce,$npm,$lcom3,$loc,$dam,$moa,$mfa,$cam,$ic,$cbm,$amc,$max_cc,$avg_cc,$<bug
3.0,2.0,0.0,5.0,7.0,1.0,1.0,4.0,3.0,0.5,29.0,1.0,0.0,0.818181818,0.666666667,0.0,0.0,8.333333332999999,1.0,0.6667,0.0
30.0,1.0,0.0,31.0,65.0,303.0,29.0,4.0,26.0,0.689655172,634.0,1.0,0.0,0.0,0.17733990100000002,0.0,0.0,20.03333333,18.0,2.2333,1.0
3.0,6.0,0.0,7.0,11.0,3.0,5.0,3.0,3.0,2.0,37.0,0.0,0.0,0.96969697,1.0,2.0,3.0,11.33333333,2.0,1.3333,0.0
30.0,3.0,0.0,15.0,109.0,395.0,4.0,13.0,13.0,0.8697318009999999,929.0,0.5555555560000001,4.0,0.517241379,0.211206897,1.0,1.0,29.66666667,8.0,1.9667,0.0
8.0,5.0,0.0,9.0,29.0,0.0,1.0,8.0,5.0,0.571428571,187.0,1.0,0.0,0.8235294120000001,0.375,2.0,5.0,22.0,4.0,1.125,0.0
9.0,2.0,0.0,17.0,73.0,14.0,7.0,16.0,4.0,0.725,432.0,1.0,5.0,0.708333333,0.275,1.0,1.0,46.44444444,1.0,0.7778,1.0
23.0,3.0,0.0,15.0,88.0,201.0,0.0,15.0,19.0,0.847107438,541.0,1.0,1.0,0.627118644,0.144927536,2.0,2.0,22.04347826,13.0,2.1304,0.0
1.0,1.0,0.0,16.0,1.0,0.0,15.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
30.0,3.0,0.0,51.0,102.0,301.0,40.0,13.0,24.0,0.6034482760000001,1238.0,0.5,1.0,0.526315789,0.12183908,2.0,6.0,40.2,15.0,2.6333,0.0
8.0,5.0,0.0,6.0,26.0,0.0,1.0,5.0,5.0,0.571428571,172.0,1.0,0.0,0.8235294120000001,0.375,2.0,5.0,20.125,4.0,1.125,0.0
3.0,3.0,0.0,3.0,10.0,0.0,0.0,3.0,3.0,0.0,32.0,1.0,0.0,0.948717949,0.666666667,0.0,0.0,9.333333332999999,1.0,0.6667,0.0
6.0,1.0,0.0,1.0,8.0,0.0,0.0,1.0,6.0,0.0,43.0,1.0,1.0,0.0,0.666666667,0.0,0.0,6.0,1.0,0.8333,0.0
3.0,2.0,0.0,9.0,28.0,3.0,1.0,8.0,2.0,2.0,155.0,0.0,0.0,0.92,1.0,1.0,1.0,50.66666667,11.0,4.0,1.0
13.0,5.0,0.0,11.0,34.0,68.0,5.0,7.0,12.0,0.75,199.0,1.0,0.0,0.837837838,0.292307692,2.0,8.0,14.15384615,5.0,2.1538,0.0
8.0,5.0,0.0,10.0,23.0,0.0,5.0,5.0,8.0,0.761904762,198.0,0.5,0.0,0.8444444440000001,0.35,1.0,4.0,23.0,6.0,2.25,0.0
6.0,5.0,0.0,9.0,22.0,0.0,4.0,5.0,6.0,0.6,105.0,0.5,0.0,0.88372093,0.333333333,2.0,5.0,16.16666667,4.0,1.6667,0.0
3.0,4.0,0.0,4.0,21.0,3.0,0.0,4.0,1.0,1.5,144.0,1.0,0.0,0.960784314,1.0,2.0,3.0,46.66666667,9.0,3.3333,0.0
5.0,3.0,0.0,5.0,15.0,4.0,0.0,5.0,5.0,0.75,90.0,1.0,0.0,0.902439024,0.533333333,0.0,0.0,16.4,1.0,0.8,0.0
3.0,1.0,0.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
2.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,7.0,0.0,0.0,0.909090909,0.75,1.0,1.0,2.5,1.0,0.5,0.0
3.0,1.0,0.0,3.0,17.0,0.0,2.0,1.0,3.0,0.25,204.0,1.0,0.0,0.0,0.666666667,0.0,0.0,65.66666667,2.0,1.0,0.0
22.0,5.0,1.0,17.0,73.0,151.0,4.0,15.0,14.0,0.848484848,618.0,1.0,0.0,0.72,0.221590909,0.0,0.0,26.59090909,7.0,1.6364,1.0
1.0,1.0,0.0,8.0,1.0,0.0,6.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
4.0,2.0,0.0,6.0,14.0,2.0,1.0,5.0,4.0,0.666666667,68.0,1.0,1.0,0.75,0.5,0.0,0.0,15.5,1.0,0.75,0.0
3.0,4.0,0.0,5.0,25.0,3.0,0.0,5.0,1.0,1.5,191.0,1.0,0.0,0.960784314,1.0,2.0,3.0,62.33333333,13.0,4.6667,0.0
18.0,1.0,2.0,23.0,68.0,151.0,16.0,9.0,17.0,1.039215686,413.0,0.166666667,0.0,0.0,0.152777778,0.0,0.0,21.61111111,4.0,1.5,1.0
8.0,3.0,0.0,2.0,39.0,10.0,0.0,2.0,8.0,0.7142857140000001,308.0,1.0,0.0,0.8409090909999999,0.325,1.0,1.0,37.0,4.0,1.25,0.0
20.0,1.0,0.0,3.0,50.0,74.0,2.0,2.0,18.0,0.6,721.0,1.0,2.0,0.0,0.28125,0.0,0.0,34.8,7.0,2.4,1.0
35.0,1.0,0.0,12.0,79.0,333.0,2.0,11.0,31.0,0.7516339870000001,487.0,1.0,6.0,0.0,0.167857143,0.0,0.0,12.65714286,7.0,1.7143,1.0
10.0,5.0,0.0,6.0,30.0,0.0,1.0,5.0,6.0,0.688888889,328.0,1.0,1.0,0.7777777779999999,0.375,2.0,5.0,30.8,12.0,2.3,0.0
4.0,4.0,0.0,4.0,13.0,0.0,1.0,3.0,4.0,0.0,87.0,1.0,0.0,0.928571429,0.75,2.0,4.0,20.5,1.0,0.5,0.0
53.0,1.0,1.0,37.0,119.0,1112.0,28.0,9.0,28.0,0.842657343,1739.0,1.0,2.0,0.0,0.244505495,0.0,0.0,31.39622642,23.0,2.8113,1.0
15.0,1.0,2.0,8.0,23.0,67.0,6.0,2.0,9.0,0.7142857140000001,170.0,1.0,0.0,0.0,0.5166666670000001,0.0,0.0,9.933333333,2.0,1.0,1.0
7.0,1.0,1.0,5.0,8.0,3.0,5.0,0.0,7.0,0.75,47.0,1.0,0.0,0.0,0.476190476,0.0,0.0,5.1428571430000005,1.0,0.8571,0.0
10.0,6.0,0.0,10.0,33.0,35.0,0.0,10.0,6.0,0.851851852,165.0,1.0,1.0,0.950617284,0.351851852,3.0,9.0,15.2,2.0,0.9,0.0
17.0,4.0,0.0,15.0,62.0,78.0,4.0,14.0,12.0,0.8125,416.0,0.8,1.0,0.7192982459999999,0.205882353,0.0,0.0,23.17647059,16.0,2.8235,0.0
8.0,4.0,0.0,7.0,39.0,4.0,0.0,7.0,7.0,0.7142857140000001,277.0,1.0,0.0,0.917647059,0.46875,4.0,4.0,32.875,5.0,1.375,0.0
5.0,3.0,0.0,8.0,41.0,0.0,0.0,8.0,5.0,0.5,230.0,1.0,0.0,0.902439024,0.4,2.0,2.0,44.4,1.0,0.8,0.0
19.0,5.0,0.0,14.0,45.0,25.0,4.0,10.0,16.0,0.488888889,458.0,0.8,0.0,0.85046729,0.298245614,4.0,15.0,22.57894737,4.0,1.8421,1.0
17.0,1.0,0.0,4.0,58.0,130.0,1.0,4.0,5.0,0.921875,630.0,0.25,0.0,0.0,0.129411765,0.0,0.0,35.82352941,4.0,2.1176,1.0
4.0,1.0,0.0,4.0,5.0,0.0,3.0,1.0,4.0,0.333333333,24.0,1.0,0.0,0.0,0.875,0.0,0.0,4.75,1.0,0.75,0.0
4.0,1.0,0.0,1.0,13.0,6.0,0.0,1.0,4.0,2.0,45.0,0.0,0.0,0.0,0.625,0.0,0.0,10.25,2.0,1.0,0.0
2.0,3.0,0.0,4.0,15.0,1.0,0.0,4.0,0.0,2.0,59.0,0.0,0.0,0.952380952,0.666666667,1.0,1.0,28.5,1.0,0.5,0.0
50.0,3.0,2.0,55.0,123.0,919.0,25.0,30.0,47.0,0.78425656,918.0,1.0,1.0,0.384615385,0.064444444,2.0,5.0,17.22,6.0,1.88,1.0
8.0,3.0,0.0,15.0,77.0,6.0,1.0,14.0,5.0,0.825396825,585.0,1.0,1.0,0.8409090909999999,0.35,0.0,0.0,71.0,10.0,3.875,1.0
42.0,3.0,11.0,39.0,96.0,0.0,11.0,28.0,40.0,0.0,328.0,1.0,1.0,0.474358974,0.073412698,2.0,2.0,6.785714286,6.0,1.1667,0.0
31.0,3.0,2.0,20.0,97.0,307.0,3.0,17.0,24.0,0.884126984,1137.0,1.0,2.0,0.552238806,0.209677419,2.0,2.0,35.0,18.0,1.871,1.0
1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
1.0,6.0,1.0,3.0,2.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
4.0,2.0,0.0,6.0,14.0,0.0,1.0,6.0,3.0,0.0,96.0,1.0,1.0,0.916666667,0.5,1.0,3.0,22.75,5.0,1.75,0.0
9.0,2.0,0.0,0.0,23.0,0.0,0.0,0.0,9.0,0.53125,250.0,1.0,0.0,0.5625,0.388888889,1.0,2.0,26.33333333,1.0,0.7778,0.0
4.0,1.0,0.0,3.0,25.0,4.0,1.0,2.0,1.0,0.333333333,183.0,1.0,0.0,0.0,0.583333333,0.0,0.0,44.25,3.0,1.25,0.0
2.0,2.0,0.0,9.0,28.0,1.0,1.0,8.0,2.0,2.0,268.0,0.0,0.0,0.958333333,1.0,1.0,1.0,133.0,1.0,0.5,1.0
6.0,3.0,0.0,5.0,35.0,0.0,0.0,5.0,3.0,0.8666666670000001,300.0,1.0,0.0,0.880952381,0.444444444,1.0,1.0,48.5,1.0,0.8333,0.0
5.0,1.0,1.0,35.0,11.0,4.0,33.0,2.0,5.0,0.25,54.0,1.0,0.0,0.0,0.533333333,0.0,0.0,9.6,1.0,0.6,0.0
18.0,5.0,0.0,15.0,58.0,39.0,0.0,15.0,16.0,0.607843137,316.0,1.0,1.0,0.8629032259999999,0.268518519,4.0,7.0,16.38888889,4.0,1.2222,0.0
5.0,3.0,3.0,8.0,12.0,2.0,6.0,2.0,5.0,0.625,49.0,1.0,0.0,0.902439024,0.466666667,0.0,0.0,8.4,1.0,0.8,0.0
2.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,2.0,20.0,0.0,0.0,0.875,0.75,1.0,1.0,9.0,1.0,0.5,0.0
4.0,2.0,0.0,6.0,10.0,0.0,4.0,2.0,4.0,0.333333333,125.0,1.0,0.0,0.75,0.5,0.0,0.0,29.5,2.0,1.0,0.0
7.0,3.0,0.0,6.0,26.0,15.0,2.0,5.0,6.0,0.833333333,237.0,0.5,0.0,0.860465116,0.28571428600000004,1.0,1.0,32.57142857,1.0,0.8571,0.0
16.0,1.0,3.0,15.0,56.0,86.0,4.0,12.0,6.0,0.8,372.0,1.0,2.0,0.0,0.226666667,0.0,0.0,22.0625,14.0,2.0,0.0
7.0,1.0,0.0,24.0,8.0,3.0,24.0,0.0,7.0,0.666666667,43.0,1.0,0.0,0.0,0.7142857140000001,0.0,0.0,4.714285714,1.0,0.8571,0.0
33.0,1.0,0.0,29.0,100.0,420.0,19.0,25.0,22.0,0.902777778,1585.0,0.333333333,0.0,0.0,0.28125,0.0,0.0,46.21212121,17.0,2.1818,1.0
3.0,2.0,0.0,8.0,20.0,3.0,1.0,7.0,2.0,1.0,151.0,0.0,0.0,0.92,0.5,0.0,0.0,48.33333333,1.0,0.6667,0.0
3.0,4.0,3.0,32.0,9.0,3.0,28.0,4.0,2.0,2.0,23.0,0.0,0.0,0.988636364,0.666666667,3.0,4.0,6.666666667,2.0,0.6667,0.0
3.0,2.0,0.0,3.0,8.0,0.0,2.0,1.0,3.0,0.0,32.0,1.0,0.0,0.75,0.5555555560000001,0.0,0.0,9.333333332999999,1.0,0.6667,0.0
31.0,1.0,0.0,5.0,68.0,407.0,2.0,3.0,13.0,0.904761905,624.0,0.904761905,2.0,0.0,0.316129032,0.0,0.0,18.4516129,11.0,1.4516,0.0
17.0,3.0,0.0,19.0,67.0,112.0,6.0,13.0,14.0,0.770833333,468.0,1.0,1.0,0.6521739129999999,0.18300653600000005,1.0,1.0,26.17647059,16.0,2.7059,1.0
1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,2.0,0.0,4.0,30.0,27.0,1.0,3.0,5.0,0.761904762,252.0,1.0,1.0,0.35714285700000004,0.283333333,1.0,1.0,23.5,2.0,1.0,0.0
16.0,1.0,3.0,13.0,39.0,80.0,6.0,7.0,12.0,0.876190476,341.0,0.857142857,0.0,0.0,0.28571428600000004,0.0,0.0,19.875,8.0,1.75,1.0
16.0,3.0,0.0,3.0,41.0,84.0,1.0,2.0,16.0,0.6740740740000001,559.0,1.0,2.0,0.580645161,0.25,2.0,8.0,33.375,1.0,0.8125,1.0
3.0,5.0,0.0,7.0,14.0,0.0,4.0,3.0,2.0,0.25,92.0,1.0,1.0,0.953488372,0.5555555560000001,1.0,1.0,29.0,8.0,3.0,0.0
7.0,1.0,0.0,9.0,7.0,21.0,8.0,1.0,7.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
5.0,1.0,0.0,3.0,9.0,0.0,1.0,2.0,5.0,0.666666667,64.0,1.0,0.0,0.0,0.533333333,0.0,0.0,11.2,1.0,0.8,0.0
8.0,3.0,0.0,11.0,45.0,16.0,1.0,10.0,4.0,0.771428571,216.0,0.6,0.0,0.8409090909999999,0.270833333,1.0,1.0,25.375,4.0,1.875,0.0
14.0,2.0,0.0,18.0,63.0,65.0,9.0,13.0,2.0,0.879120879,322.0,1.0,3.0,0.5862068970000001,0.230769231,1.0,1.0,21.5,2.0,0.9286,1.0
12.0,1.0,0.0,2.0,42.0,0.0,1.0,1.0,12.0,0.386363636,236.0,1.0,0.0,0.0,0.444444444,0.0,0.0,18.33333333,4.0,1.5833,1.0
6.0,1.0,0.0,2.0,11.0,3.0,1.0,1.0,3.0,0.6,56.0,1.0,0.0,0.0,0.666666667,0.0,0.0,8.0,1.0,0.8333,0.0
2.0,4.0,0.0,5.0,15.0,1.0,0.0,5.0,1.0,2.0,67.0,0.0,0.0,0.980392157,1.0,1.0,2.0,32.5,4.0,2.0,0.0
5.0,1.0,0.0,7.0,5.0,10.0,6.0,1.0,5.0,2.0,5.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,0.0,2.0,33.0,4.0,2.0,1.0,5.0,0.673469388,269.0,0.7142857140000001,1.0,0.0,0.4166666670000001,0.0,0.0,31.75,4.0,1.75,0.0
7.0,4.0,0.0,14.0,26.0,0.0,5.0,9.0,7.0,0.458333333,199.0,1.0,2.0,0.853658537,0.392857143,1.0,3.0,26.85714286,5.0,2.5714,0.0
5.0,1.0,0.0,6.0,13.0,0.0,5.0,1.0,5.0,0.0,69.0,1.0,0.0,0.0,0.533333333,0.0,0.0,12.6,3.0,1.2,0.0
14.0,3.0,0.0,8.0,34.0,65.0,0.0,8.0,14.0,0.91025641,404.0,1.0,1.0,0.74,0.595238095,1.0,2.0,27.0,2.0,1.0,0.0
7.0,1.0,0.0,2.0,7.0,21.0,2.0,0.0,7.0,2.0,7.0,0.0,0.0,0.0,0.642857143,0.0,0.0,0.0,1.0,1.0,0.0
30.0,3.0,1.0,14.0,89.0,301.0,1.0,13.0,30.0,0.935532234,844.0,0.826086957,2.0,0.560606061,0.207407407,3.0,3.0,26.36666667,39.0,2.5,0.0
4.0,1.0,0.0,2.0,7.0,6.0,1.0,1.0,4.0,2.0,20.0,0.0,0.0,0.0,0.875,0.0,0.0,4.0,1.0,0.75,0.0
1.0,5.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
5.0,1.0,2.0,5.0,15.0,0.0,4.0,1.0,4.0,0.5,137.0,1.0,0.0,0.0,0.9,0.0,0.0,25.2,4.0,1.8,0.0
1.0,4.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
3.0,1.0,0.0,7.0,14.0,3.0,1.0,6.0,1.0,2.0,88.0,0.0,0.0,0.0,0.444444444,0.0,0.0,28.33333333,1.0,0.6667,1.0
5.0,1.0,0.0,2.0,7.0,4.0,2.0,0.0,0.0,0.5,39.0,1.0,0.0,0.0,0.7,0.0,0.0,6.2,1.0,0.6,0.0
16.0,1.0,0.0,13.0,74.0,50.0,0.0,13.0,12.0,0.937037037,635.0,1.0,1.0,0.0,0.288888889,0.0,0.0,37.5625,9.0,2.6875,0.0
5.0,3.0,0.0,9.0,24.0,10.0,1.0,9.0,3.0,2.0,137.0,0.0,0.0,0.882352941,0.4,0.0,0.0,26.4,6.0,2.8,0.0
8.0,1.0,0.0,80.0,19.0,18.0,79.0,1.0,6.0,0.428571429,99.0,0.75,1.0,0.0,0.392857143,0.0,0.0,10.875,3.0,0.625,0.0
14.0,3.0,0.0,10.0,44.0,0.0,0.0,10.0,14.0,0.7307692309999999,199.0,1.0,1.0,0.74,0.255102041,2.0,4.0,12.92857143,2.0,1.4286,0.0
1.0,3.0,0.0,6.0,2.0,0.0,6.0,0.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0
2.0,2.0,0.0,9.0,24.0,1.0,1.0,8.0,2.0,2.0,147.0,0.0,0.0,0.958333333,1.0,0.0,0.0,72.5,1.0,0.5,0.0
0.0,1.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,4.0,0.0,1.0,9.0,10.0,1.0,0.0,3.0,0.75,81.0,1.0,0.0,0.924528302,0.44,2.0,2.0,15.0,5.0,2.0,0.0
30.0,4.0,0.0,19.0,93.0,317.0,1.0,19.0,23.0,0.912972085,949.0,1.0,5.0,0.728971963,0.238095238,3.0,4.0,29.93333333,3.0,1.1,1.0
17.0,1.0,0.0,8.0,74.0,14.0,3.0,5.0,16.0,0.8660714290000001,599.0,0.28571428600000004,1.0,0.0,0.163398693,1.0,1.0,33.41176471,8.0,1.5294,1.0
3.0,5.0,0.0,9.0,11.0,3.0,5.0,4.0,3.0,2.0,76.0,0.0,0.0,0.953488372,0.666666667,1.0,1.0,24.33333333,4.0,1.6667,0.0
2.0,3.0,0.0,3.0,8.0,1.0,1.0,3.0,2.0,2.0,33.0,0.0,0.0,0.96969697,1.0,0.0,0.0,15.5,1.0,0.5,0.0
24.0,1.0,0.0,23.0,24.0,276.0,3.0,20.0,24.0,2.0,24.0,0.0,0.0,0.0,0.089285714,0.0,0.0,0.0,1.0,1.0,0.0
8.0,3.0,0.0,4.0,18.0,10.0,0.0,4.0,6.0,0.7142857140000001,172.0,1.0,0.0,0.8409090909999999,0.75,0.0,0.0,20.125,4.0,1.75,0.0
6.0,3.0,0.0,5.0,24.0,1.0,0.0,5.0,6.0,0.7,137.0,1.0,0.0,0.880952381,0.4166666670000001,3.0,3.0,21.16666667,1.0,0.8333,0.0
19.0,4.0,0.0,18.0,40.0,23.0,6.0,16.0,19.0,0.688888889,386.0,1.0,1.0,0.604651163,0.119298246,2.0,4.0,19.05263158,11.0,1.7368,0.0
4.0,4.0,0.0,3.0,7.0,0.0,1.0,2.0,4.0,0.0,161.0,1.0,0.0,0.928571429,0.75,2.0,4.0,38.5,1.0,0.5,0.0
5.0,1.0,0.0,1.0,19.0,0.0,1.0,0.0,3.0,0.5,108.0,1.0,0.0,0.0,0.533333333,0.0,0.0,20.2,3.0,1.4,0.0
7.0,3.0,0.0,7.0,38.0,0.0,0.0,7.0,7.0,0.666666667,262.0,1.0,0.0,0.860465116,0.342857143,2.0,2.0,35.71428571,1.0,0.8571,0.0
9.0,3.0,0.0,0.0,16.0,34.0,0.0,0.0,8.0,0.0,60.0,1.0,0.0,0.8,0.666666667,1.0,1.0,5.555555556,2.0,1.0,0.0
3.0,5.0,0.0,2.0,8.0,0.0,2.0,0.0,3.0,0.0,28.0,1.0,0.0,0.928571429,0.666666667,0.0,0.0,8.0,1.0,0.3333,0.0
7.0,4.0,0.0,9.0,50.0,21.0,0.0,9.0,1.0,2.0,686.0,0.0,0.0,0.930232558,0.7142857140000001,4.0,4.0,97.0,21.0,5.4286,0.0
3.0,1.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,1.5,4.0,0.0,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,1.0,0.0
8.0,1.0,0.0,4.0,15.0,6.0,4.0,0.0,7.0,0.571428571,286.0,1.0,0.0,0.0,0.541666667,0.0,0.0,34.5,13.0,2.375,0.0
1.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
3.0,2.0,0.0,8.0,22.0,3.0,1.0,7.0,2.0,1.0,152.0,0.0,0.0,0.8666666670000001,0.5,0.0,0.0,48.66666667,1.0,0.6667,0.0
9.0,2.0,0.0,7.0,50.0,14.0,2.0,5.0,8.0,0.5625,348.0,1.0,1.0,0.8840579709999999,0.481481481,2.0,4.0,37.22222222,8.0,3.4444,0.0
7.0,5.0,0.0,9.0,26.0,0.0,5.0,4.0,7.0,0.666666667,263.0,0.0,0.0,0.8636363640000001,0.342857143,2.0,5.0,36.0,8.0,3.0,0.0
12.0,4.0,0.0,5.0,60.0,16.0,0.0,5.0,8.0,0.902097902,720.0,0.538461538,1.0,0.8764044940000001,0.305555556,1.0,2.0,57.91666667,3.0,1.0833,0.0
9.0,1.0,0.0,4.0,18.0,14.0,3.0,1.0,4.0,0.65625,88.0,1.0,0.0,0.0,0.518518519,0.0,0.0,8.333333332999999,1.0,0.8889,0.0
48.0,3.0,0.0,22.0,151.0,498.0,0.0,22.0,38.0,0.8608837970000001,1000.0,1.0,4.0,0.44047619,0.122222222,1.0,3.0,19.5625,2.0,1.125,1.0
4.0,3.0,0.0,5.0,16.0,0.0,0.0,5.0,4.0,0.333333333,95.0,1.0,0.0,0.914285714,0.75,0.0,0.0,22.25,1.0,0.75,0.0
21.0,1.0,0.0,2.0,35.0,38.0,2.0,0.0,17.0,0.6318181820000001,617.0,0.818181818,0.0,0.0,0.293650794,0.0,0.0,27.85714286,3.0,0.8571,1.0
12.0,1.0,0.0,6.0,34.0,4.0,3.0,4.0,6.0,0.651515152,367.0,1.0,0.0,0.0,0.3125,0.0,0.0,29.08333333,1.0,0.8333,0.0
4.0,3.0,0.0,5.0,10.0,2.0,0.0,5.0,4.0,0.666666667,48.0,1.0,0.0,0.925,0.5,0.0,0.0,10.5,1.0,0.75,0.0
8.0,1.0,0.0,4.0,39.0,22.0,1.0,3.0,6.0,0.7857142859999999,377.0,0.5,0.0,0.0,0.166666667,0.0,0.0,45.875,3.0,1.25,0.0
10.0,3.0,1.0,14.0,61.0,19.0,1.0,13.0,8.0,0.80952381,543.0,1.0,0.0,0.804347826,0.266666667,2.0,2.0,52.6,5.0,1.4,1.0
28.0,4.0,5.0,23.0,45.0,348.0,6.0,23.0,28.0,0.037037037,204.0,1.0,0.0,0.564516129,0.079192547,0.0,0.0,6.25,4.0,1.2143,0.0
4.0,1.0,0.0,3.0,13.0,6.0,3.0,0.0,4.0,2.0,86.0,0.0,0.0,0.0,0.333333333,1.0,1.0,20.5,8.0,3.5,0.0
6.0,1.0,0.0,11.0,6.0,15.0,10.0,1.0,6.0,1.2,10.0,0.0,0.0,0.0,0.7222222220000001,0.0,0.0,0.0,1.0,1.0,0.0
32.0,2.0,0.0,4.0,40.0,330.0,2.0,2.0,2.0,0.772759857,2011.0,0.7777777779999999,1.0,0.225,0.20625,1.0,1.0,60.4375,26.0,4.0938,0.0
37.0,1.0,0.0,51.0,146.0,654.0,46.0,8.0,33.0,0.941358025,2046.0,0.7777777779999999,0.0,0.0,0.283333333,0.0,0.0,54.05405405,29.0,2.8108,1.0
1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,1.0,0.0,3.0,13.0,31.0,1.0,2.0,10.0,0.703703704,76.0,1.0,1.0,0.0,0.375,0.0,0.0,6.3,2.0,1.1,0.0
28.0,3.0,0.0,26.0,89.0,246.0,17.0,14.0,16.0,0.771604938,817.0,1.0,0.0,0.578125,0.241071429,1.0,5.0,27.96428571,16.0,2.4286,1.0
11.0,2.0,0.0,6.0,26.0,0.0,4.0,2.0,11.0,0.58,181.0,1.0,0.0,0.529411765,0.409090909,0.0,0.0,15.0,1.0,0.7273,0.0
5.0,5.0,0.0,4.0,19.0,4.0,1.0,3.0,4.0,0.25,107.0,1.0,0.0,0.903225806,0.7,2.0,5.0,20.2,1.0,0.6,0.0
10.0,3.0,0.0,6.0,44.0,21.0,1.0,6.0,7.0,0.740740741,367.0,1.0,0.0,0.804347826,0.45,0.0,0.0,35.1,2.0,1.1,0.0
10.0,3.0,2.0,7.0,26.0,29.0,2.0,5.0,6.0,0.5555555560000001,162.0,1.0,0.0,0.804347826,0.5,0.0,0.0,15.0,4.0,1.2,0.0
20.0,3.0,0.0,11.0,71.0,124.0,7.0,6.0,15.0,0.782894737,698.0,0.625,0.0,0.625,0.3,2.0,3.0,33.5,6.0,2.0,1.0
3.0,4.0,0.0,9.0,9.0,3.0,5.0,4.0,2.0,2.0,23.0,0.0,0.0,0.988636364,0.666666667,3.0,4.0,6.666666667,2.0,0.6667,0.0
38.0,4.0,1.0,31.0,169.0,453.0,3.0,28.0,22.0,0.869565217,2236.0,1.0,2.0,0.684210526,0.144144144,0.0,0.0,57.23684211,5.0,1.2632,1.0
8.0,1.0,0.0,3.0,38.0,6.0,0.0,3.0,8.0,0.6190476189999999,233.0,1.0,0.0,0.0,0.375,0.0,0.0,27.75,6.0,1.75,1.0
2.0,3.0,0.0,3.0,7.0,1.0,1.0,3.0,2.0,2.0,23.0,0.0,0.0,0.96969697,1.0,0.0,0.0,10.5,1.0,0.5,0.0
6.0,3.0,0.0,6.0,26.0,3.0,1.0,6.0,4.0,0.4,134.0,1.0,0.0,0.880952381,0.5,0.0,0.0,21.0,2.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.0,1.0,1.0,5.0,7.0,6.0,5.0,0.0,5.0,0.75,32.0,1.0,0.0,0.0,0.7,0.0,0.0,5.0,1.0,0.8,0.0
7.0,1.0,0.0,3.0,22.0,0.0,3.0,1.0,6.0,0.5555555560000001,112.0,1.0,0.0,0.0,0.476190476,0.0,0.0,14.57142857,4.0,1.4286,0.0
5.0,4.0,0.0,3.0,20.0,4.0,1.0,2.0,4.0,0.833333333,168.0,0.666666667,0.0,0.896551724,0.466666667,2.0,4.0,32.0,1.0,0.6,1.0
36.0,3.0,1.0,19.0,106.0,272.0,4.0,15.0,26.0,0.8628571429999999,712.0,1.0,3.0,0.513888889,0.175,0.0,0.0,18.36111111,12.0,1.3889,0.0
2.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0,0.0
1.0,1.0,0.0,5.0,1.0,0.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
